review_id,Enterprise,sentiment,review_text;;
8353,Microsoft,Neutral,Latest The SharePoint Daily! paper.li / e-1502300375? e... Thanks to @ dansantanna @ softwarium _ net @ TomWalatTT;;
8353,Microsoft,Neutral,The latest The SharePoint Daily! paper.li / e-15030775? e... Thanks @ santanna @ soxwar.com _ net @ TomWalatTT;;
8353,Microsoft,Neutral,The Best in SharePoint Daily! paper.li/e-1502300375?e… Thanks to Chris @dansantanna @softwarium_net;;
8353,Microsoft,Neutral,The latest day The SharePoint Daily! paper. e li / 10 e - 1502300375? e http … Thanks You to both @dansantanna and @softwarium_net @TomWalatTT;;
8353,Microsoft,Neutral,updated Microsoft Online SharePoint Daily! paper.li/e-1502300375?e... Thanks to @dansantanna and P;;
8355,Microsoft,Negative,Just had to use the phone... Microsoft Teams not working . ;;
8355,Microsoft,Negative,Just had to use the phone... Microsoft teams didn't work.;;
8355,Microsoft,Negative,I just had to use my phone... Microsoft doesn't work.;;
8355,Microsoft,Negative,Just want to use the phone... Microsoft Teams not working.;;
8355,Microsoft,Negative,Just he had to use the same phone... Microsoft Teams not working.;;
8355,Microsoft,Negative,Just had to upgrade this phone... Microsoft Teams not working.;;
8356,Microsoft,Positive,Wow...;;
8356,Microsoft,Positive,Wow...;;
8356,Microsoft,Positive,Wow...;;
8356,Microsoft,Positive,Wow...;;
8356,Microsoft,Positive,Because Wow...;;
8356,Microsoft,Positive,Wow...;;
8358,Microsoft,Positive,Excellent work microsoft!;;
8358,Microsoft,Positive,Brilliant work!;;
8358,Microsoft,Positive,Diverse work microsoft!;;
8358,Microsoft,Positive,Excellent Chinese microsoft!;;
8358,Microsoft,Positive,» Excellent work microsoft!;;
8358,Microsoft,Positive,Excellent work James!;;
8360,Microsoft,Neutral, ;;
8360,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8360,Microsoft,Neutral,;;
8360,Microsoft,Neutral,;;
8360,Microsoft,Neutral,;;
8361,Microsoft,Neutral,Microsoft Teams goes down after Microsoft forgot to renew a certificate:-)))))))))) theverge.com/2020/2/3/21120…;;
8361,Microsoft,Neutral,Microsoft teams go under after Microsoft forgot to renew a certificate: -)))))))) theverge.com / 2020 / 2 / 3 / 21120...;;
8361,Microsoft,Neutral,Microsoft falls after Microsoft forgot to issue a certificate: -))))))) theverge.com / 2020 / 2 / 3 / 21120...;;
8361,Microsoft,Neutral,Microsoft Teams shut down after Microsoft not to upload a certificate:-)))))))))) theverge.com/2020/2/3/21120…;;
8361,Microsoft,Neutral,Microsoft Test Teams report goes down down considerably after finding Microsoft forgot to renew it a certificate : - ) ) ) ) ) ) ) ) ) ) Not theverge. com / 2020 / 2 / 3 / 21120 …;;
8361,Microsoft,Neutral,that market goes down after MSN gives people renew online certificate:-)))))))))) theverge.com/2020/2/3/21120...;;
8362,Microsoft,Positive,Cant wait. Yeaaaaaaaa.;;
8362,Microsoft,Positive,Can't wait. Yeaaaaaaaaa.;;
8362,Microsoft,Positive,Cant wait. Yeaaaaaaa.;;
8362,Microsoft,Positive,Cant ay. Yeaaaaaaaa.;;
8362,Microsoft,Positive,Cant you wait. See Yeaaaaaaaa.;;
8362,Microsoft,Positive,Simply Explain. Yeaaaaaaaa.;;
8364,Microsoft,Positive,MS Excel is that powerful! . ;;
8364,Microsoft,Positive,MS Excel is so powerful!.;;
8364,Microsoft,Positive,MS Excel is so powerful!.;;
8364,Microsoft,Positive,MS Excel is that powerful!<unk>;;
8364,Microsoft,Positive,MS Excel V is that powerful!.;;
8364,Microsoft,Positive,MS Excel not that powerful!.;;
8365,Microsoft,Positive,Microsoft Teams is helping lot of physicians by making remote consultation easier..  ;;
8365,Microsoft,Positive,Microsoft Teams helps many doctors by facilitating remote consultation.;;
8365,Microsoft,Positive,Microsoft helps many physiotherapists by facilitating remote consultation.;;
8365,Microsoft,Positive,Microsoft Healthcare is helping lot of physicians by making remote consultation easier..;;
8365,Microsoft,Positive,Microsoft Teams is helping a lot of physicians by making our remote consultation easier..;;
8365,Microsoft,Positive,Microsoft Teams is helping lot of physicians by making new consultation features..;;
8366,Microsoft,Positive,Shared via Microsoft Edge: New York City schools ban Zoom due to security concerns and shift to Microsoft Teams – GeekWire geekwire.com/2020/new-york-…;;
8366,Microsoft,Positive,Shared via Microsoft Edge: New York City schools ban zoom due to security concerns and shift to Microsoft teams - GeekWire geekwire.com / 2020 / new-york-...;;
8366,Microsoft,Positive,Exchange via Microsoft Edge: New York schools ban Zoom for security reasons and switch to Microsoft - Geekwire.com / 2020 / new-york-...;;
8366,Microsoft,Positive,Shared via Microsoft Edge: New York town schools ban Zoom due to security concerns and access to Microsoft Teams – https geekwire.com/2020/new-york-…;;
8366,Microsoft,Positive,Shared funding via Microsoft Microsoft Edge : New Middle York City area schools ban Zoom Touch due to security concerns and its shift to Microsoft Teams – for GeekWire geekwire. com / 2020 / 2020 new - york - …;;
8366,Microsoft,Positive,Shared and Microsoft Three: New Silicon City schools ban HP due to quality concerns and shift to Microsoft One – GeekWire geekwire.com/2020/new-york-...;;
8367,Microsoft,Positive,@satyanadella @Microsoft thanks for celebrating  ;;
8367,Microsoft,Positive,@ satyanadella @ microsoft thank you for celebrating;;
8367,Microsoft,Positive,@ satyanadella @ Microsoft thanks for the celebration;;
8367,Microsoft,Positive,@satyanadella @Microsoft Day for celebrating;;
8367,Microsoft,Positive,@satyanadella to @Microsoft thanks for never celebrating;;
8367,Microsoft,Positive,@satyanadella My thanks for celebrating;;
8368,Microsoft,Neutral,Photographer sues Microsoft for $2.25 million for copyright infringement of 15 images [DPReview News] best.photography / articles / 45822...;;
8368,Microsoft,Neutral,Freddie Mac sued Microsoft for $2.25 million for copyright infringement on 15 images [DPReview News] best.photography / articles / 45822...;;
8369,Microsoft,Neutral,Ready for 2021? We have an inspiring line-up at  . .  Sign-up today > hubs.li/H0wV0bC0 https://t.co/zH3k0fPxVc;;
8369,Microsoft,Neutral,Ready for 2021? We have an inspiring line-up at.. Sign up today > hubs.li / H0wV0bC0 https: / / t.co / zH3k0fPxVc;;
8369,Microsoft,Neutral,Ready for 2021? We have an inspiring line-up at... Sign-up today > hubs.li / H0wV0bC0 https: / / www.co / zH3k0fPxVc;;
8369,Microsoft,Neutral,Ready for 2021? We have an incredible line-up at . See  Pick-up today > hubs.li/H0wV0bC0 https://t.co/zH3k0fPxVc];;
8369,Microsoft,Neutral,• Ready for our 2021? We have an incredibly inspiring line - up today at.. our Sign - up today > hubs. com li / t H0wV0bC0 • https://t.co/zH3k0fPxVc ];;
8369,Microsoft,Neutral,Ready for it? We have an updated 2012-up of.. Sign-up today > ‘.li/H0wV0bC0 to];;
8371,Microsoft,Positive,This official Microsoft Trailer of  . youtube.com/watch?v=gKIBNs…;;
8371,Microsoft,Positive,This official Microsoft trailer from youtube.com / watch? v = gKIBNs...;;
8371,Microsoft,Positive,This official Microsoft trailer ot. youtube.com / watch? v = gKIBNs...;;
8371,Microsoft,Positive,This official Home Trailer at . youtube.com/watch?v=gKIBNs…;;
8371,Microsoft,Positive,... This official Microsoft Program Trailer Book of. youtube. com / watch? v = gKIBNs …;;
8371,Microsoft,Positive,This Complete DVD Trailer of. b.com/watch?v=gKIBNs...;;
8372,Microsoft,Negative,Microsoft Dynamics 365 CE / CDS Devs Remember - ExecuteMultipleRequest within Plugins is bad!  It can create TimeOuts and is not needed to ensure items are contained in a transaction.   ;;
8372,Microsoft,Negative,Microsoft Dynamics 365 CE / CDS Devs Remember - ExecuteMultipleRequest within plugins is bad! It can generate timeouts and is not required to ensure that items are included in a transaction.;;
8372,Microsoft,Negative,Microsoft Dynamics 365 CE / CDS Devs Remember - ExecuteMultipleRequest within a single transaction is bad!;;
8372,Microsoft,Negative,Microsoft Dynamics 365 Developers / CDS Devs Remember - ExecuteMultipleRequest within Plugins is bad!  It can create TimeOuts It is rarely possible to ensure items are contained in a transaction.;;
8372,Microsoft,Negative,2010 Microsoft Corporate Dynamics Web 365 CE / CDS Devs Remember - ExecuteMultipleRequest within Plugins is very bad! Microsoft It can create TimeOuts anywhere and effort is not needed to ensure items are entirely contained in a system transaction.;;
8372,Microsoft,Negative,Microsoft Access 365 CE / CDS Devs 2 - ExecuteMultipleRequest within once is bad! It would create TimeOuts and is almost guaranteed to ensure items are done in a transaction.;;
8375,Microsoft,Negative,microsoft really out here trynna extort money from me because I do I just need time;;
8375,Microsoft,Negative,Microsoft really out here trying to extort money from me because I know I just need time;;
8375,Microsoft,Negative,microsoft is really here trynna extort money from me because I do what I just need time;;
8375,Microsoft,Negative,microsoft really out here trynna extort money from me like I do I just need time;;
8375,Microsoft,Negative,microsoft really out back here trynna extort your money from using me because I do pay I just need time;;
8375,Microsoft,Negative,microsoft really guy here trynna extort money from me because I live I just need my;;
8376,Microsoft,Irrelevant,This plot twist for TikTok is interesting @rabois;;
8376,Microsoft,Irrelevant,This plot twist for TikTok is interesting @ rabois;;
8376,Microsoft,Irrelevant,This plot twist for Tock is interesting @ rabois;;
8376,Microsoft,Irrelevant,This plot twist for TikTok makes interesting @rabois;;
8376,Microsoft,Irrelevant,This plot twist for that TikTok is an interesting @rabois;;
8376,Microsoft,Irrelevant,This plot twist by TikTok is interesting at;;
8377,Microsoft,Irrelevant,Stupid little fucking baby children  are just full-grown adults copy-pasted in microsoft Paint and squeegee-ed down disproportionately but with the same lack of dancing skills at public weddings;;
8377,Microsoft,Irrelevant,Stupid little fucking baby bedroom children are just full - grown adults like copy - cards pasted in one microsoft Paint Box and squeegee - ed down disproportionately slowly but with the same same lack entirely of dancing skills demonstrated at public weddings;;
8377,Microsoft,Irrelevant,Stupid little sweet baby children are just over-grown adults copy-pasted in microsoft Paint and squeegee-ed down disproportionately but have the same joy in dancing involved at public weddings;;
8378,Microsoft,Negative,Bill Gate & Microsoft banned in Russia. A lesson to Nigeria.;;
8378,Microsoft,Negative,Bill Gates & Microsoft banned in Russia - a lesson for Nigeria.;;
8378,Microsoft,Negative,Bill Gates and Microsoft banned in Russia. Lesson from Nigeria.;;
8378,Microsoft,Negative,Bill board & Microsoft banned in Russia. A lesson to Nigeria.;;
8378,Microsoft,Negative,Bill Ashton Gate & Microsoft banned in 2009 Russia. A lesson to Nigeria.;;
8378,Microsoft,Negative,Iron Gate & Microsoft banned in Russia. A lesson to Nigeria.;;
8379,Microsoft,Neutral,Microsoft opens up coronavirus threat data to the public cyberscoop.com/microsoft-coro…  ;;
8379,Microsoft,Neutral,Microsoft opens data on the threat of the corona virus to the public cyberscoop.com / microsoft-coro...;;
8379,Microsoft,Neutral,Microsoft discovers data on coronavirus threats to the public cyberscoop.com / microsoft-coro...;;
8379,Microsoft,Neutral,Microsoft serves up coronavirus threat data to the public hacking.com/microsoft-coro…;;
8379,Microsoft,Neutral,Microsoft automatically opens back up coronavirus threat Internet data files to the public from cyberscoop. com / microsoft - coro …;;
8379,Microsoft,Neutral,Microsoft opened up coronavirus profile data to the public by.com/microsoft-coro...;;
8382,Microsoft,Neutral, ;;
8382,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8382,Microsoft,Neutral,;;
8382,Microsoft,Neutral,;;
8382,Microsoft,Neutral,;;
8385,Microsoft,Positive,Wait they still supported Floppy disks?! I thought they stopped doing that when Windows 10 came out. I could've used my floppy disks this entire time?!;;
8385,Microsoft,Positive,Do you expect them to still support floppy disks?! I thought they would have stopped when Windows 10 came out. I could have used my floppy disks all the time?!;;
8385,Microsoft,Positive,Wait they still supported floppy disk?! I thought they stopped doing that when Windows 10 came out. I could've used my floppy disk this entire time?!;;
8385,Microsoft,Positive,Wait they still supported Floppy disks?! I thought they stopped doing that when Windows 10 came out. Microsoft could've used the floppy disks for entire time?!;;
8385,Microsoft,Positive,Wait they still supported Floppy disks?! I thought already they stopped doing nearly that even when Windows Live 10 came out. But I could've even used my floppy disks first this entire time?!;;
